SessionID,RevenueFlag,VisitorType,TrafficType,Month,Weekend,ProductRelated,ProductRelated_Duration,ProductDepthGroup,ProductDurationGroup,BounceRates,ExitRates,HighBounceSession,HighExitSession
10817,0,Returning_Visitor,2,Nov,False,131,5619.38489700,50及以上,高,0.01294547,0.03548829,False,False
11950,0,Returning_Visitor,2,Dec,False,131,4597.57525200,50及以上,高,0.00676692,0.02875454,False,False
11202,0,Returning_Visitor,2,Nov,True,131,4442.39444400,50及以上,高,0.01167883,0.01428350,False,False
5638,0,Returning_Visitor,2,Aug,False,131,4044.46567400,50及以上,高,0.00888919,0.03061240,False,False
8010,0,Returning_Visitor,1,Nov,False,131,3902.66477400,50及以上,高,0.00888889,0.02287037,False,False
3216,0,Returning_Visitor,1,May,False,131,2749.05833300,50及以上,高,0.00909091,0.01768226,False,False
8524,0,Returning_Visitor,2,Nov,False,131,2244.61666700,50及以上,高,0.00534351,0.01750636,False,False
5808,0,Returning_Visitor,1,Sep,False,130,9447.57851400,50及以上,高,0.01266150,0.02575819,False,False
11830,0,Returning_Visitor,2,Nov,False,130,6560.00754000,50及以上,高,0.00000000,0.00637626,False,False
2097,0,Returning_Visitor,13,May,False,130,4164.93690500,50及以上,高,0.00615385,0.01231935,False,False
7425,0,Returning_Visitor,2,Nov,False,130,3645.90904800,50及以上,高,0.00145985,0.00851581,False,False
9331,0,Returning_Visitor,1,Dec,False,130,3376.02756400,50及以上,高,0.00751880,0.02916927,False,False
9442,0,Returning_Visitor,2,Nov,True,130,3313.45575400,50及以上,高,0.00763359,0.02897273,False,False
1147,0,Returning_Visitor,13,Mar,False,129,7669.25079400,50及以上,高,0.00000000,0.00913520,False,False
4109,0,Returning_Visitor,2,May,False,129,6657.15136200,50及以上,高,0.01091758,0.02210210,False,False
5112,0,Returning_Visitor,2,May,False,129,5883.04050900,50及以上,高,0.00307692,0.00873567,False,False
4194,0,Returning_Visitor,1,May,False,129,5293.82470900,50及以上,高,0.00507246,0.02065907,False,False
11834,0,Returning_Visitor,2,Dec,False,129,4609.62638900,50及以上,高,0.00155039,0.01613751,False,False
2569,0,Returning_Visitor,2,May,True,129,4115.97857100,50及以上,高,0.00147059,0.01128852,False,False
4063,0,Returning_Visitor,4,May,True,129,3098.91208800,50及以上,高,0.00000000,0.00170426,False,False
10895,0,Returning_Visitor,1,Nov,True,128,6483.08040000,50及以上,高,0.00330789,0.01251782,False,False
110,0,Returning_Visitor,3,Feb,False,128,5062.21375300,50及以上,高,0.00085470,0.01791847,False,False
11978,0,Returning_Visitor,2,Nov,False,128,4391.87623200,50及以上,高,0.00875912,0.02241153,False,False
3349,0,Returning_Visitor,13,May,False,128,3158.56147600,50及以上,高,0.00547445,0.00581539,False,False
7065,0,Returning_Visitor,1,Jul,False,128,2787.69261900,50及以上,高,0.00312500,0.01417559,False,False
5162,0,Returning_Visitor,13,May,False,128,1799.14423500,50及以上,高,0.00923738,0.02018287,False,False
3309,0,Returning_Visitor,6,May,True,127,6931.04972500,50及以上,高,0.00434783,0.01585578,False,False
10314,0,Returning_Visitor,2,Nov,False,127,4876.00771200,50及以上,高,0.00575540,0.02920307,False,False
12261,0,Returning_Visitor,3,Nov,False,127,4214.77982200,50及以上,高,0.00839695,0.01803525,False,False
11220,0,Returning_Visitor,2,Dec,True,127,3418.69697500,50及以上,高,0.00390071,0.01370098,False,False
2255,0,Returning_Visitor,3,May,False,127,2573.87500000,50及以上,高,0.00025641,0.00919658,False,False
10403,0,Returning_Visitor,1,Dec,True,126,5276.22719300,50及以上,高,0.01154856,0.03393326,False,False
11072,0,Returning_Visitor,2,Nov,False,126,4558.37222200,50及以上,高,0.00000000,0.00620155,False,False
8674,0,Returning_Visitor,2,Dec,False,126,4446.30317500,50及以上,高,0.00153846,0.01556777,False,False
12251,0,Returning_Visitor,2,Nov,False,126,4310.00466800,50及以上,高,0.00068783,0.01282284,False,False
4402,0,Returning_Visitor,2,May,False,126,3372.82679700,50及以上,高,0.00625000,0.02348090,False,False
3093,0,Returning_Visitor,3,May,False,126,2645.83333300,50及以上,高,0.00451128,0.01597088,False,False
12283,0,Returning_Visitor,2,Nov,False,125,7453.76666700,50及以上,高,0.00162602,0.01313247,False,False
2257,0,Returning_Visitor,4,May,False,125,4639.41053400,50及以上,高,0.01243386,0.02385676,False,False
3504,0,Returning_Visitor,6,May,True,125,4313.13910300,50及以上,高,0.00173611,0.01962302,False,False
4385,0,Returning_Visitor,2,May,False,125,3727.32381000,50及以上,高,0.00000000,0.00115861,False,False
9029,0,Returning_Visitor,2,Nov,False,125,3507.01087700,50及以上,高,0.00564516,0.01387415,False,False
8424,0,Returning_Visitor,3,Nov,False,125,1935.33551600,50及以上,高,0.00000000,0.00803150,False,False
2191,0,Returning_Visitor,13,May,False,124,4093.43051900,50及以上,高,0.00581622,0.04349968,False,False
4163,0,Returning_Visitor,11,May,True,124,3394.13015900,50及以上,高,0.00158730,0.01291887,False,False
11025,0,Returning_Visitor,2,Nov,True,124,3197.29006400,50及以上,高,0.01032051,0.01989345,False,False
11992,0,Returning_Visitor,2,Nov,False,123,3944.38492100,50及以上,高,0.00516129,0.01711214,False,False
6491,0,Returning_Visitor,4,June,False,123,3886.82333300,50及以上,高,0.00209059,0.01556330,False,False
7122,0,Returning_Visitor,2,June,False,123,2396.27245600,50及以上,高,0.00090215,0.00856578,False,False
11867,0,Returning_Visitor,2,Nov,False,122,7532.51111100,50及以上,高,0.00461538,0.02961277,False,False
8765,0,Returning_Visitor,2,Nov,True,122,7141.21464200,50及以上,高,0.01292683,0.01962467,False,False
8407,0,Returning_Visitor,2,Dec,False,122,6919.89949500,50及以上,高,0.00461538,0.02200838,False,False
3440,0,Returning_Visitor,1,May,False,122,6141.43213900,50及以上,高,0.01359381,0.03006002,False,False
9250,0,Returning_Visitor,3,Nov,False,122,3492.31630400,50及以上,高,0.00654714,0.01579237,False,False
10917,0,Returning_Visitor,2,Nov,False,122,3068.06290400,50及以上,高,0.01312000,0.01695382,False,False
11604,0,Returning_Visitor,2,Dec,False,122,2767.36607100,50及以上,高,0.00053333,0.00407111,False,False
8536,0,Returning_Visitor,13,Nov,False,121,4875.10611300,50及以上,高,0.01180606,0.02002544,False,False
9234,0,Returning_Visitor,2,Dec,False,121,4218.07484700,50及以上,高,0.00998510,0.02651444,False,False
8249,0,Returning_Visitor,7,Nov,False,121,3648.56250000,50及以上,高,0.00192744,0.00940922,False,False
5601,0,Returning_Visitor,2,Aug,False,120,5771.46686200,50及以上,高,0.00275591,0.01453775,False,False
10683,0,Returning_Visitor,2,Nov,True,120,4173.13106100,50及以上,高,0.00671642,0.02792797,False,False
10090,0,Returning_Visitor,2,Nov,True,120,3934.20102400,50及以上,高,0.00245902,0.02364600,False,False
10088,0,Returning_Visitor,2,Nov,False,120,3283.71535900,50及以上,高,0.00465116,0.02454303,False,False
6709,0,Returning_Visitor,1,Aug,False,120,2872.71903100,50及以上,高,0.00022676,0.01194885,False,False
9157,0,Returning_Visitor,1,Dec,False,119,7609.82065000,50及以上,高,0.00320000,0.01523111,False,False
5276,0,Returning_Visitor,6,May,False,119,4749.24038500,50及以上,高,0.01577236,0.03181185,False,False
11551,0,Returning_Visitor,13,Nov,True,119,2763.01133200,50及以上,高,0.00536723,0.00756664,False,False
3422,0,Returning_Visitor,2,May,False,119,1243.18055600,50及以上,高,0.00000000,0.00766821,False,False
9004,0,Returning_Visitor,2,Nov,True,118,5250.89166700,50及以上,高,0.00162602,0.01490515,False,False
12028,0,Returning_Visitor,2,Nov,False,118,4947.35803800,50及以上,高,0.00113821,0.01120063,False,False
5346,0,Returning_Visitor,20,May,False,118,4541.92500000,50及以上,高,0.01311475,0.03139995,False,False
4541,0,Returning_Visitor,4,May,True,118,3712.81160000,50及以上,高,0.00325203,0.01031036,False,False
11193,0,Returning_Visitor,10,Nov,False,118,2652.55290400,50及以上,高,0.00165289,0.01002066,False,False
2134,0,Returning_Visitor,4,May,True,117,13158.66667000,50及以上,高,0.00689655,0.04181034,False,False
11562,0,Returning_Visitor,2,Nov,False,117,7468.86017300,50及以上,高,0.01290019,0.02094813,False,False
11056,0,Returning_Visitor,1,Dec,False,117,3484.26911800,50及以上,高,0.00250000,0.01437500,False,False
9390,0,Returning_Visitor,2,Nov,True,117,3228.50213700,50及以上,高,0.00593220,0.01899589,False,False
7165,0,Returning_Visitor,4,Aug,True,117,1953.53751200,50及以上,高,0.00289256,0.00729503,False,False
3267,0,Returning_Visitor,3,May,False,117,1569.86666700,50及以上,高,0.00341880,0.01187084,False,False
2415,0,Returning_Visitor,3,May,False,116,7009.09599600,50及以上,高,0.00000000,0.01108379,False,False
10450,0,Returning_Visitor,1,Nov,False,116,5389.88333300,50及以上,高,0.00956522,0.02078675,False,False
11906,0,Returning_Visitor,13,Dec,False,116,4097.40399300,50及以上,高,0.01648033,0.02253058,False,False
5068,0,Returning_Visitor,4,May,False,116,3364.19166700,50及以上,高,0.01495727,0.02486365,False,False
11000,0,Returning_Visitor,2,Nov,False,116,3363.18214300,50及以上,高,0.00042017,0.01404835,False,False
9301,0,Returning_Visitor,10,Nov,True,116,3184.81570500,50及以上,高,0.00015674,0.02263547,False,False
11059,0,Returning_Visitor,2,Dec,False,116,2971.43510100,50及以上,高,0.00185830,0.01230352,False,False
4934,0,Returning_Visitor,6,May,False,115,8388.31608300,50及以上,高,0.01252501,0.02954105,False,False
6593,0,Returning_Visitor,4,Oct,False,115,5284.81682500,50及以上,高,0.00000000,0.00284900,False,False
3807,0,Returning_Visitor,13,May,False,115,5016.35120500,50及以上,高,0.00683761,0.02202590,False,False
2822,0,Returning_Visitor,6,May,False,115,3382.28799900,50及以上,高,0.00534683,0.02197160,False,False
1826,0,Returning_Visitor,1,Mar,False,115,2625.00952400,50及以上,高,0.00000000,0.00401332,False,False
2887,0,Returning_Visitor,2,May,False,115,1822.00811700,50及以上,高,0.00116959,0.00790170,False,False
6145,0,Returning_Visitor,3,Nov,True,114,5066.66110000,50及以上,高,0.00666667,0.01618056,False,False
12245,0,Returning_Visitor,1,Nov,False,114,4269.49314600,50及以上,高,0.00157480,0.01698038,False,False
10045,0,Returning_Visitor,2,Dec,True,114,3788.80000000,50及以上,高,0.00347826,0.01043478,False,False
10460,0,Returning_Visitor,1,Dec,False,114,3616.00812100,50及以上,高,0.00409357,0.01353543,False,False
11117,0,Returning_Visitor,2,Dec,False,114,3494.83122500,50及以上,高,0.00360169,0.01876220,False,False
10779,0,Returning_Visitor,2,Nov,False,114,3488.07080300,50及以上,高,0.00008140,0.02268549,False,False
7802,0,Returning_Visitor,2,Nov,False,114,2139.15664700,50及以上,高,0.00000000,0.00941489,False,False
9705,0,Returning_Visitor,1,Dec,False,113,8041.58887000,50及以上,高,0.00793651,0.02680816,False,False
4522,0,Returning_Visitor,2,May,False,113,5882.17420600,50及以上,高,0.00000000,0.00658490,False,False
9476,0,Returning_Visitor,1,Dec,True,113,3770.02169800,50及以上,高,0.00800493,0.01900452,False,False
6535,0,Returning_Visitor,1,Aug,False,113,3282.58398300,50及以上,高,0.00737705,0.01669104,False,False
925,0,Returning_Visitor,2,Mar,False,113,3000.66666700,50及以上,高,0.00347826,0.00521739,False,False
5151,0,Returning_Visitor,1,May,False,113,2216.66832000,50及以上,高,0.00535714,0.01434486,False,False
6198,0,Returning_Visitor,3,June,False,113,1576.25222200,50及以上,高,0.00350877,0.00931495,False,False
6263,0,Returning_Visitor,13,Jul,False,113,1341.63261900,50及以上,高,0.00480480,0.01184685,False,False
2646,0,Returning_Visitor,1,May,False,112,7968.90336100,50及以上,高,0.00309326,0.03679370,False,False
12238,0,Returning_Visitor,3,Nov,False,112,6673.29139200,50及以上,高,0.00000000,0.00874459,False,False
3186,0,Returning_Visitor,3,May,False,112,4509.82301600,50及以上,高,0.00416667,0.01996028,False,False
11702,0,Returning_Visitor,2,Dec,False,112,3556.34679500,50及以上,高,0.00840336,0.02141547,False,False
9808,0,Returning_Visitor,2,Dec,False,112,2237.60388500,50及以上,高,0.00393314,0.01912831,False,False
11896,0,Returning_Visitor,2,Nov,False,112,2218.71720800,50及以上,高,0.00022321,0.01822917,False,False
9540,0,Returning_Visitor,1,Dec,False,111,8684.98333300,50及以上,高,0.00267857,0.01961310,False,False
12288,0,Returning_Visitor,2,Dec,False,111,6340.15238100,50及以上,高,0.00336134,0.00943177,False,False
5639,0,Returning_Visitor,1,Jul,True,111,4208.75209900,50及以上,高,0.00347774,0.01585615,False,False
7095,0,Returning_Visitor,5,Aug,False,111,4022.81214800,50及以上,高,0.00357143,0.01235142,False,False
8998,0,Returning_Visitor,2,Nov,False,111,3971.51527800,50及以上,高,0.00900901,0.02472563,False,False
11694,0,Returning_Visitor,2,Nov,False,111,3874.24087300,50及以上,高,0.00649412,0.02173140,False,False
368,0,Returning_Visitor,2,Mar,False,111,3510.87990300,50及以上,高,0.00009830,0.00943843,False,False
6825,0,Returning_Visitor,3,Jul,False,111,3276.19054100,50及以上,高,0.00880000,0.01102764,False,False
7621,0,Returning_Visitor,3,Aug,True,111,2805.03809500,50及以上,高,0.00540541,0.03819274,False,False
3201,0,Returning_Visitor,3,May,False,111,2748.62453800,50及以上,高,0.00542005,0.00667835,False,False
8120,0,Returning_Visitor,3,Nov,False,111,2556.37333500,50及以上,高,0.00042373,0.00814597,False,False
697,0,Returning_Visitor,2,Mar,True,111,2524.50190500,50及以上,高,0.00169491,0.01883418,False,False
12230,0,Returning_Visitor,2,Dec,False,111,1624.75000000,50及以上,高,0.01363636,0.02551515,False,False
6489,0,Returning_Visitor,3,Oct,False,110,10278.90421000,50及以上,高,0.01280000,0.02480939,False,False
4151,0,Returning_Visitor,2,May,False,110,5343.04957700,50及以上,高,0.00877193,0.02964303,False,False
9413,0,Returning_Visitor,2,Nov,False,110,4096.71271600,50及以上,高,0.00265487,0.01106195,False,False
11485,0,Returning_Visitor,1,Nov,False,110,4006.35931400,50及以上,高,0.01000000,0.03049687,False,False
1744,0,Returning_Visitor,2,Mar,False,110,3211.82770600,50及以上,高,0.00357143,0.01291667,False,False
7720,0,Returning_Visitor,1,Jul,False,110,2056.48859000,50及以上,高,0.00000000,0.00489297,False,False
6168,0,Returning_Visitor,4,Aug,True,110,1691.23614700,50及以上,高,0.00344828,0.01935992,False,False
770,0,Returning_Visitor,2,Mar,False,109,6682.67755700,50及以上,高,0.00083333,0.00534544,False,False
3180,0,Returning_Visitor,4,May,False,109,3731.13811600,50及以上,高,0.00486111,0.01524479,False,False
11247,0,Returning_Visitor,8,Nov,True,109,3339.07598000,50及以上,高,0.00818182,0.01458245,False,False
6463,0,Returning_Visitor,1,Oct,False,109,3297.49131100,50及以上,高,0.00614035,0.01028115,False,False
11905,0,Returning_Visitor,10,Nov,False,109,2925.67760700,50及以上,高,0.00550459,0.01567340,False,False
7378,0,Returning_Visitor,1,Aug,False,109,2110.42235400,50及以上,高,0.00517787,0.01493661,False,False
6304,0,Returning_Visitor,3,Jul,False,109,1370.12783800,50及以上,高,0.00451240,0.01969832,False,False
9856,0,Returning_Visitor,13,Nov,False,108,8402.71598600,50及以上,高,0.00887346,0.01955831,False,False
8204,0,Returning_Visitor,10,Nov,False,108,4656.33174600,50及以上,高,0.00645646,0.01832669,False,False
10154,0,Returning_Visitor,1,Nov,False,108,4590.43127700,50及以上,高,0.00555556,0.02275132,False,False
10176,0,Returning_Visitor,1,Nov,False,108,3279.23842800,50及以上,高,0.01203704,0.03070988,False,False
3413,0,Returning_Visitor,4,May,True,108,2973.12500000,50及以上,高,0.00530974,0.02099312,False,False
10305,0,Returning_Visitor,3,Nov,False,108,2270.90833300,50及以上,高,0.00550459,0.02966361,False,False
3936,0,Returning_Visitor,6,May,False,108,1479.08333300,50及以上,高,0.00178571,0.00714286,False,False
9970,0,Returning_Visitor,2,Nov,False,107,6235.06603000,50及以上,高,0.00530974,0.01622340,False,False
5752,0,Returning_Visitor,4,Oct,False,107,4376.90265500,50及以上,高,0.00727273,0.02170755,False,False
6302,0,Returning_Visitor,2,Oct,False,107,3739.63555600,50及以上,高,0.00000000,0.00931624,False,False
9318,0,Returning_Visitor,2,Nov,False,107,3723.52973900,50及以上,高,0.00109428,0.01972313,False,False
6608,0,Returning_Visitor,2,June,False,107,3173.21041700,50及以上,高,0.00313853,0.00912201,False,False
10617,0,Returning_Visitor,1,Nov,True,107,3074.85277800,50及以上,高,0.01545455,0.02623997,False,False
11035,0,Returning_Visitor,2,Dec,False,107,2589.88153700,50及以上,高,0.01060156,0.01962754,False,False
7578,0,Returning_Visitor,2,June,True,107,1688.24940000,50及以上,高,0.00000000,0.01640783,False,False
3128,0,Returning_Visitor,2,May,True,106,5633.53827400,50及以上,高,0.00887851,0.01723225,False,False
4616,0,Returning_Visitor,3,May,True,106,3825.10238100,50及以上,高,0.00759259,0.03982767,False,False
9070,0,Returning_Visitor,13,Nov,False,106,3163.09682500,50及以上,高,0.01166475,0.02139387,False,False
3938,0,Returning_Visitor,6,May,False,106,3156.50191400,50及以上,高,0.00062893,0.00957793,False,False
11777,0,Returning_Visitor,2,Dec,False,106,3095.20072500,50及以上,高,0.01261261,0.03468468,False,False
4659,0,Returning_Visitor,6,May,False,106,2980.88917900,50及以上,高,0.00185185,0.01013940,False,False
11917,0,Returning_Visitor,2,Nov,False,106,2709.52235700,50及以上,高,0.00000000,0.02265019,False,False
4956,0,Returning_Visitor,3,May,False,106,1974.70259700,50及以上,高,0.00188679,0.01442654,False,False
10136,0,Returning_Visitor,2,Nov,False,105,5254.15833300,50及以上,高,0.00186916,0.01758926,False,False
5369,0,Returning_Visitor,1,May,False,105,4797.98791500,50及以上,高,0.00560748,0.01372634,False,False
8372,0,Returning_Visitor,1,Dec,False,105,4434.28174600,50及以上,高,0.00504202,0.02969256,False,False
3745,0,Returning_Visitor,4,May,True,105,2900.63846900,50及以上,高,0.00943396,0.02126310,False,False
3512,0,Returning_Visitor,4,May,False,105,2062.44359200,50及以上,高,0.01220527,0.02027569,False,False
8356,0,Returning_Visitor,2,Nov,False,104,7181.87777800,50及以上,高,0.00884354,0.02373779,False,False
